Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2014,5,23,2,0,0,0,0,0,0,0,0,9,115.33,0,0.185,1.4,2.132,293.7,72.42,15,990,0,0,N/A
2014,5,23,2,30,0,0,0,0,0,0,0,9,111.9,0,0.185,1.2,2.075,293.7,77.28,14,990,0,0,N/A
2014,5,23,3,0,0,0,0,0,0,0,0,8,107.96,0,0.185,1.2,2.017,297.9,75.9,14,990,0,0,N/A
2014,5,23,3,30,0,0,0,0,0,0,0,8,103.57,0,0.185,1,1.972,297.9,75.91,14,990,0,0,N/A
2014,5,23,4,0,0,0,0,0,0,0,0,8,98.82,0,0.185,0.9,1.928,305.8,74.14,14,990,0,0,N/A
2014,5,23,4,30,0,0,0,0,0,0,0,8,93.76,0,0.185,0.9,1.893,305.8,74.16,14,990,0,0,N/A
2014,5,23,5,0,10,39,11,10,39,11,0,8,88.46,0,0.185,0.9,1.859,301.2,69.87,15,990,0,0,N/A
2014,5,23,5,30,42,250,73,42,250,73,0,8,82.97,0,0.185,1.2,1.823,301.2,65.52,16,990,0,0,N/A
2014,5,23,6,0,68,418,159,68,418,159,0,9,77.32,0,0.185,1.5,1.787,293.4,60.01,18,990,7.6378,5.8446,N/A
2014,5,23,6,30,86,539,257,86,539,257,0,9,71.54,0,0.185,1.9,1.753,293.4,52.93,20,990,12.9733,10.0258,N/A
2014,5,23,7,0,101,628,360,101,628,360,0,9,65.68,0,0.185,2.3,1.72,294.6,48.89,22,990,19.104,14.8614,N/A
2014,5,23,7,30,113,694,463,113,694,463,0,9,59.75,0,0.185,2.5,1.693,294.6,45.99,23,990,25.563,19.9683,N/A
2014,5,23,8,0,123,744,562,123,744,562,0,9,53.79,0,0.185,2.7,1.666,290.6,38.69,25,990,31.977,25.0454,N/A
2014,5,23,8,30,131,782,656,131,782,656,0,9,47.84,0,0.185,3,1.653,290.6,36.44,26,990,38.1847,29.9612,N/A
2014,5,23,9,0,139,810,742,139,810,742,0,8,41.94,0,0.185,3.3,1.641,289.5,32.53,27,990,43.9421,34.5218,N/A
2014,5,23,9,30,144,833,817,144,833,817,0,8,36.15,0,0.185,3.5,1.647,289.5,30.67,28,990,49.019,38.5443,N/A
2014,5,23,10,0,139,866,885,139,866,885,0,7,30.58,0,0.185,3.8,1.653,292,27.56,29,990,53.6175,42.1867,N/A
2014,5,23,10,30,142,878,936,142,878,936,0,7,25.4,0,0.185,4.1,1.666,292,26.01,30,990,57.107,44.9519,N/A
2014,5,23,11,0,146,883,972,146,883,972,0,6,20.94,0,0.185,4.4,1.68,295.8,23.48,31,990,59.5847,46.9156,N/A
2014,5,23,11,30,148,888,994,148,888,994,0,6,17.78,0,0.185,4.7,1.69,295.8,23.47,31,990,61.098,48.115,N/A
2014,5,23,12,0,150,887,1000,150,887,1000,0,6,16.69,0,0.185,5,1.701,301,21.36,32,990,61.5169,48.4472,N/A
2014,5,23,12,30,149,885,991,149,885,991,0,6,18.04,0,0.185,5.2,1.697,301,21.36,32,990,60.9013,47.9595,N/A
2014,5,23,13,0,142,888,970,142,888,970,0,5,21.38,0,0.185,5.5,1.694,305.1,19.48,33,990,59.4373,46.7984,N/A
2014,5,23,13,30,140,880,931,140,880,931,0,5,25.93,0,0.185,5.6,1.687,305.1,19.47,33,990,56.7656,44.6814,N/A
2014,5,23,14,0,137,867,879,137,867,879,0,5,31.17,0,0.185,5.8,1.681,307.8,18.92,33,990,53.2053,41.8599,N/A
2014,5,23,14,30,133,850,814,133,850,814,0,5,36.77,0,0.185,5.8,1.68,307.8,20.01,32,990,48.7784,38.352,N/A
2014,5,23,15,0,127,828,737,127,828,737,0,5,42.57,0,0.185,5.8,1.68,309.8,19.71,32,990,43.5748,34.2293,N/A
2014,5,23,15,30,120,799,650,120,799,650,0,5,48.47,0,0.185,5.6,1.68,309.8,20.86,31,990,37.7551,29.6193,N/A
2014,5,23,16,0,234,332,428,110,767,557,2,5,54.43,0,0.185,5.5,1.68,309.2,20.62,31,990,24.2835,19.0151,N/A
2014,5,23,16,30,101,719,457,101,719,457,0,5,60.38,0,0.185,5.2,1.674,309.2,21.84,30,990,25.1383,19.6297,N/A
2014,5,23,17,0,145,323,275,90,659,355,3,4,66.3,0,0.185,4.9,1.67,306.3,21.71,30,990,14.5236,11.2919,N/A
2014,5,23,17,30,76,574,252,76,574,252,0,4,72.15,0,0.185,3.8,1.654,306.3,24.39,28,990,12.6491,9.7666,N/A
2014,5,23,18,0,68,272,125,60,450,154,3,5,77.9,0,0.185,2.8,1.64,301.4,27.58,27,990,5.985,4.5751,N/A
2014,5,23,18,30,39,142,55,37,275,68,7,5,83.53,4,0.185,2.2,1.652,301.4,32.99,24,990,0,0,N/A
2014,5,23,19,0,0,0,0,0,0,0,4,7,89,0,0.185,1.6,1.665,294.3,40.87,22,990,0,0,N/A
2014,5,23,19,30,0,0,0,0,0,0,3,7,94.26,0,0.185,1.5,1.714,294.3,43.48,21,990,0,0,N/A
2014,5,23,20,0,0,0,0,0,0,0,3,7,99.27,0,0.185,1.5,1.764,287.2,45.79,21,990,0,0,N/A
2014,5,23,20,30,0,0,0,0,0,0,1,7,103.98,0,0.185,1.4,1.835,287.2,48.73,20,990,0,0,N/A
2014,5,23,21,0,0,0,0,0,0,0,3,8,108.31,0,0.185,1.4,1.908,282.8,51.04,20,990,0,0,N/A
2014,5,23,21,30,0,0,0,0,0,0,4,8,112.19,0,0.185,1.4,1.997,282.8,54.33,19,990,0,0,N/A
2014,5,23,22,0,0,0,0,0,0,0,0,9,115.53,0,0.185,1.4,2.087,274.2,56.54,19,990,0,0,N/A
2014,5,23,22,30,0,0,0,0,0,0,7,9,118.25,0,0.185,1.4,2.187,274.2,56.54,19,990,0,0,N/A
2014,5,23,23,0,0,0,0,0,0,0,7,9,120.25,0,0.185,1.5,2.287,257.8,58.24,19,990,0,0,N/A
2014,5,23,23,30,0,0,0,0,0,0,7,9,121.47,0,0.185,1.6,2.401,257.8,62.03,18,990,0,0,N/A
2014,5,24,0,0,0,0,0,0,0,0,7,10,121.85,0,0.185,1.7,2.515,251.3,64.84,18,990,0,0,N/A
2014,5,24,0,30,0,0,0,0,0,0,7,10,121.37,0,0.185,1.6,2.596,251.3,69.09,17,990,0,0,N/A
2014,5,24,1,0,0,0,0,0,0,0,7,11,120.06,0,0.185,1.6,2.678,248.2,72.67,17,990,0,0,N/A
2014,5,24,1,30,0,0,0,0,0,0,7,11,117.96,0,0.185,1.4,2.719,248.2,77.45,16,990,0,0,N/A
2014,5,24,2,0,0,0,0,0,0,0,3,11,115.17,0,0.185,1.2,2.762,237.4,80.13,16,990,0,0,N/A
2014,5,24,2,30,0,0,0,0,0,0,1,11,111.76,0,0.185,1.1,2.786,237.4,80.13,16,990,0,0,N/A
2014,5,24,3,0,0,0,0,0,0,0,3,11,107.82,0,0.185,1.1,2.81,231.1,81.78,16,990,0,0,N/A
2014,5,24,3,30,0,0,0,0,0,0,1,11,103.44,0,0.185,1.1,2.808,231.1,87.23,15,990,0,0,N/A
2014,5,24,4,0,0,0,0,0,0,0,0,12,98.7,0,0.185,1.2,2.807,235.9,88.47,15,990,0,0,N/A
2014,5,24,4,30,0,0,0,0,0,0,0,12,93.65,0,0.185,1.5,2.782,235.9,88.47,15,990,0,0,N/A
2014,5,24,5,0,11,27,12,11,27,12,0,12,88.36,0,0.185,1.8,2.757,241.8,86.58,16,990,0,0,N/A
2014,5,24,5,30,44,215,71,44,215,71,0,12,82.88,0,0.185,1.7,2.738,241.8,81.24,17,990,0,0,N/A
2014,5,24,6,0,70,389,156,70,389,156,0,13,77.23,0,0.185,1.7,2.719,253.8,80.97,18,990,7.4979,5.7385,N/A
2014,5,24,6,30,89,508,250,89,508,250,0,13,71.46,0,0.185,1.6,2.745,253.8,76.04,19,990,12.6293,9.7611,N/A
2014,5,24,7,0,102,601,351,102,601,351,0,13,65.6,0,0.185,1.5,2.772,265,67.56,21,990,18.6378,14.4997,N/A
2014,5,24,7,30,114,665,450,114,665,450,0,13,59.67,0,0.185,1.5,2.82,265,63.54,22,990,24.8567,19.4175,N/A
2014,5,24,8,0,122,718,547,122,718,547,0,13,53.71,0,0.185,1.6,2.868,265.8,55.27,24,990,31.1344,24.3862,N/A
2014,5,24,8,30,130,756,639,130,756,639,0,13,47.76,0,0.185,1.9,2.889,265.8,52.04,25,990,37.205,29.1931,N/A
2014,5,24,9,0,135,789,723,135,789,723,0,13,41.85,0,0.185,2.2,2.91,271,49.03,26,990,42.8267,33.6461,N/A
2014,5,24,9,30,140,812,797,140,812,797,0,13,36.06,0,0.185,2.5,2.909,271,46.2,27,990,47.8275,37.6079,N/A
2014,5,24,10,0,140,835,860,140,835,860,0,13,30.48,0,0.185,2.8,2.908,284.4,40.07,29,990,52.1109,41.0016,N/A
2014,5,24,10,30,143,848,910,143,848,910,1,13,25.28,0,0.185,3.1,2.905,284.4,37.8,30,990,55.5286,43.7098,N/A
2014,5,24,11,0,143,860,947,143,860,947,2,12,20.8,4,0.185,3.5,2.903,297,33.81,31,990,58.0597,45.7153,N/A
2014,5,24,11,30,358,469,806,145,865,969,2,12,17.61,4,0.185,3.7,2.901,297,31.92,32,990,49.5488,39.0202,N/A
2014,5,24,12,0,414,414,812,144,868,976,2,11,16.5,0,0.185,4,2.899,301.8,28.44,33,990,49.9585,39.3448,N/A
2014,5,24,12,30,144,867,969,144,867,969,0,11,17.86,0,0.185,4.3,2.867,301.8,28.43,33,990,59.5577,46.9018,N/A
2014,5,24,13,0,169,822,936,169,822,936,0,10,21.22,0,0.185,4.6,2.835,304.4,26.72,33,990,57.3627,45.1654,N/A
2014,5,24,13,30,166,813,899,166,813,899,0,10,25.79,0,0.185,4.7,2.785,304.4,26.71,33,990,54.8239,43.1534,N/A
2014,5,24,14,0,160,804,849,160,804,849,0,9,31.03,0,0.185,4.9,2.736,306.5,23.73,34,990,51.4007,40.4407,N/A
2014,5,24,14,30,155,786,786,155,786,786,2,9,36.64,4,0.185,5,2.695,306.5,25.09,33,990,47.1129,37.0432,N/A
2014,5,24,15,0,146,768,713,146,768,713,0,8,42.45,0,0.185,5.1,2.654,307.8,23.78,33,990,42.1691,33.1258,N/A
2014,5,24,15,30,139,737,629,139,737,629,0,8,48.36,0,0.185,5.1,2.628,307.8,25.17,32,990,36.549,28.674,N/A
2014,5,24,16,0,127,705,538,127,705,538,0,8,54.31,0,0.186,5.2,2.602,308.2,24.07,32,990,30.5411,23.9161,N/A
2014,5,24,16,30,116,654,441,116,654,441,0,8,60.26,0,0.186,5,2.588,308.2,25.48,31,990,24.2756,18.9573,N/A
2014,5,24,17,0,101,598,342,101,598,342,0,7,66.18,0,0.186,4.9,2.575,306.5,24.79,31,990,18.079,14.0578,N/A
2014,5,24,17,30,85,508,242,85,508,242,0,7,72.03,0,0.186,4.2,2.569,306.5,27.82,29,990,12.1607,9.3911,N/A
2014,5,24,18,0,64,399,149,64,399,149,0,8,77.78,0,0.186,3.6,2.563,300.8,30.53,28,990,7.1385,5.458,N/A
2014,5,24,18,30,40,225,65,40,225,65,0,8,83.4,0,0.186,3.1,2.573,300.8,34.35,26,990,0,0,N/A
2014,5,24,19,0,8,26,9,8,26,9,0,9,88.86,0,0.186,2.6,2.583,293.9,41.44,24,990,0,0,N/A
2014,5,24,19,30,0,0,0,0,0,0,0,9,94.12,0,0.186,2.5,2.609,293.9,44.05,23,990,0,0,N/A
2014,5,24,20,0,0,0,0,0,0,0,0,9,99.13,0,0.186,2.4,2.635,290.6,48.41,22,990,0,0,N/A
2014,5,24,20,30,0,0,0,0,0,0,0,9,103.82,0,0.186,2.2,2.656,290.6,51.49,21,990,0,0,N/A
2014,5,24,21,0,0,0,0,0,0,0,0,10,108.15,0,0.186,2,2.678,288.8,52.92,21,990,0,0,N/A
2014,5,24,21,30,0,0,0,0,0,0,0,10,112.02,0,0.186,1.9,2.687,288.8,56.3,20,990,0,0,N/A
2014,5,24,22,0,0,0,0,0,0,0,0,10,115.36,0,0.186,1.8,2.697,283.6,57.03,20,990,0,0,N/A
2014,5,24,22,30,0,0,0,0,0,0,0,10,118.07,0,0.186,1.9,2.702,283.6,60.69,19,990,0,0,N/A
2014,5,24,23,0,0,0,0,0,0,0,0,10,120.07,0,0.186,2,2.708,277.7,61.05,19,990,0,0,N/A
2014,5,24,23,30,0,0,0,0,0,0,0,10,121.29,0,0.186,2,2.721,277.7,65.01,18,990,0,0,N/A
2014,5,25,0,0,0,0,0,0,0,0,0,10,121.67,0,0.186,2,2.735,272.6,65.43,18,990,0,0,N/A
2014,5,25,0,30,0,0,0,0,0,0,0,10,121.19,0,0.186,1.8,2.74,272.6,69.71,17,990,0,0,N/A
2014,5,25,1,0,0,0,0,0,0,0,0,10,119.89,0,0.186,1.7,2.745,266.5,69.87,17,990,0,0,N/A
2014,5,25,1,30,0,0,0,0,0,0,0,10,117.8,0,0.186,1.5,2.729,266.5,74.48,16,990,0,0,N/A
2014,5,25,2,0,0,0,0,0,0,0,0,10,115.02,0,0.186,1.4,2.714,257.7,74.41,16,990,0,0,N/A
2014,5,25,2,30,0,0,0,0,0,0,0,10,111.61,0,0.186,1.2,2.673,257.7,74.41,16,990,0,0,N/A
2014,5,25,3,0,0,0,0,0,0,0,0,10,107.69,0,0.186,1.2,2.632,250.6,74.33,16,990,0,0,N/A
2014,5,25,3,30,0,0,0,0,0,0,0,10,103.32,0,0.186,1.2,2.57,250.6,74.33,15,990,0,0,N/A
2014,5,25,4,0,0,0,0,0,0,0,0,10,98.58,0,0.186,1.2,2.508,248.7,73.85,15,990,0,0,N/A
2014,5,25,4,30,0,0,0,0,0,0,3,10,93.55,0,0.186,1.2,2.442,248.7,73.86,15,990,0,0,N/A
2014,5,25,5,0,12,74,14,12,74,14,0,10,88.26,0,0.186,1.4,2.376,247.8,74.88,16,990,0,0,N/A
2014,5,25,5,30,38,318,78,38,318,78,0,10,82.78,0,0.186,1.5,2.317,247.8,65.94,18,990,0,0,N/A
2014,5,25,6,0,58,484,166,58,484,166,1,10,77.14,0,0.186,1.6,2.26,245.2,58.17,20,990,7.9831,6.1109,N/A
2014,5,25,6,30,73,600,264,73,600,264,0,10,71.38,0,0.186,1.6,2.219,245.2,54.69,21,990,13.3464,10.3165,N/A
2014,5,25,7,0,84,681,366,84,681,366,0,10,65.52,0,0.186,1.7,2.179,253.5,47.45,23,990,19.4461,15.1296,N/A
2014,5,25,7,30,93,741,469,93,741,469,0,10,59.59,0,0.186,1.7,2.154,253.5,44.66,24,990,25.9182,20.2476,N/A
2014,5,25,8,0,101,787,568,101,787,568,0,10,53.64,0,0.186,1.7,2.13,266.4,39.81,26,990,32.3396,25.3307,N/A
2014,5,25,8,30,107,822,661,107,822,661,0,10,47.68,0,0.186,1.9,2.113,266.4,37.51,27,990,38.4962,30.2068,N/A
2014,5,25,9,0,112,849,746,112,849,746,0,10,41.77,0,0.186,2.1,2.096,278.5,33.42,29,990,44.1981,34.7239,N/A
2014,5,25,9,30,116,870,820,116,870,820,0,10,35.97,0,0.186,2.5,2.088,278.5,31.53,30,990,49.2164,38.7005,N/A
2014,5,25,10,0,105,910,890,105,910,890,0,10,30.38,0,0.186,2.9,2.08,288.7,29.57,31,990,53.9369,42.4388,N/A
2014,5,25,10,30,107,921,941,107,921,941,0,10,25.17,0,0.186,3.2,2.074,288.7,27.92,32,990,57.4277,45.205,N/A
2014,5,25,11,0,109,928,977,109,928,977,0,9,20.67,0,0.186,3.6,2.069,297.9,24.1,34,990,59.9062,47.1695,N/A
2014,5,25,11,30,110,932,1000,110,932,1000,0,9,17.45,0,0.186,3.8,2.054,297.9,24.1,34,990,61.4824,48.4184,N/A
2014,5,25,12,0,110,933,1007,110,933,1007,0,9,16.32,0,0.186,4.1,2.041,304.7,21.58,35,990,61.9639,48.8,N/A
2014,5,25,12,30,110,933,999,110,933,999,0,8,17.68,0,0.186,4.1,2.012,304.7,21.57,35,990,61.4101,48.361,N/A
2014,5,25,13,0,113,923,975,113,923,975,0,8,21.06,0,0.186,4.3,1.984,309.1,19.36,36,990,59.7618,47.0548,N/A
2014,5,25,13,30,111,917,938,111,917,938,0,8,25.65,0,0.186,4.3,1.943,309.1,19.35,36,990,57.2119,45.0336,N/A
2014,5,25,14,0,107,909,887,107,909,887,0,7,30.9,0,0.186,4.4,1.902,311.1,18.37,36,990,53.7122,42.2598,N/A
2014,5,25,14,30,104,895,824,104,895,824,0,7,36.52,0,0.186,4.5,1.854,311.1,18.36,36,990,49.4026,38.8441,N/A
2014,5,25,15,0,99,878,749,99,878,749,0,6,42.33,0,0.186,4.6,1.806,311.8,17.46,36,990,44.3121,34.81,N/A
2014,5,25,15,30,95,854,664,95,854,664,0,6,48.24,0,0.186,4.6,1.751,311.8,18.46,35,990,38.5985,30.2828,N/A
2014,5,25,16,0,89,824,571,89,824,571,0,6,54.2,0,0.186,4.6,1.697,311.7,17.67,35,980,32.4303,25.3966,N/A
2014,5,25,16,30,82,783,472,82,783,472,0,6,60.15,0,0.186,4.5,1.638,311.7,18.68,34,980,25.9989,20.3043,N/A
2014,5,25,17,0,74,727,369,74,727,369,0,5,66.06,0,0.186,4.4,1.58,310.5,19.15,33,980,19.5245,15.1834,N/A
2014,5,25,17,30,64,650,266,64,650,266,0,5,71.91,0,0.186,3.6,1.522,310.5,21.46,31,990,13.3817,10.3359,N/A
2014,5,25,18,0,52,535,166,52,535,166,0,6,77.66,0,0.186,2.9,1.464,305,24.55,30,990,7.9582,6.086,N/A
2014,5,25,18,30,34,360,76,34,360,76,0,6,83.28,0,0.186,2.5,1.42,305,29.25,27,990,0,0,N/A
2014,5,25,19,0,10,81,12,10,81,12,0,7,88.73,0,0.186,2.2,1.376,297,34.55,25,990,0,0,N/A
2014,5,25,19,30,0,0,0,0,0,0,0,7,93.98,0,0.186,2.2,1.35,297,36.7,24,990,0,0,N/A
2014,5,25,20,0,0,0,0,0,0,0,0,7,98.98,0,0.186,2.2,1.325,289.7,38.93,23,990,0,0,N/A
2014,5,25,20,30,0,0,0,0,0,0,0,7,103.67,0,0.186,2,1.309,289.7,41.39,22,990,0,0,N/A
2014,5,25,21,0,0,0,0,0,0,0,0,7,107.99,0,0.186,1.8,1.293,287,44.57,21,990,0,0,N/A
2014,5,25,21,30,0,0,0,0,0,0,0,7,111.86,0,0.186,1.7,1.281,287,47.43,20,990,0,0,N/A
2014,5,25,22,0,0,0,0,0,0,0,0,7,115.19,0,0.186,1.6,1.269,287.3,47.52,20,990,0,0,N/A
2014,5,25,22,30,0,0,0,0,0,0,0,7,117.9,0,0.186,1.5,1.258,287.3,50.58,19,990,0,0,N/A
2014,5,25,23,0,0,0,0,0,0,0,0,7,119.9,0,0.186,1.5,1.247,279.9,50.12,19,990,0,0,N/A
2014,5,25,23,30,0,0,0,0,0,0,0,7,121.11,0,0.186,1.5,1.238,279.9,50.11,19,990,0,0,N/A
2014,5,26,0,0,0,0,0,0,0,0,0,7,121.49,0,0.186,1.5,1.23,272.8,49.82,19,990,0,0,N/A
2014,5,26,0,30,0,0,0,0,0,0,0,7,121.02,0,0.186,1.5,1.222,272.8,53.05,18,990,0,0,N/A
2014,5,26,1,0,0,0,0,0,0,0,0,7,119.72,0,0.186,1.6,1.215,268.4,53.52,18,990,0,0,N/A
2014,5,26,1,30,0,0,0,0,0,0,0,7,117.65,0,0.186,1.5,1.209,268.4,57.02,17,990,0,0,N/A
2014,5,26,2,0,0,0,0,0,0,0,0,7,114.87,0,0.186,1.5,1.203,263.7,58.24,17,990,0,0,N/A
2014,5,26,2,30,0,0,0,0,0,0,0,7,111.48,0,0.186,1.5,1.201,263.7,62.08,16,990,0,0,N/A
2014,5,26,3,0,0,0,0,0,0,0,0,8,107.56,0,0.186,1.5,1.2,261.6,63.19,16,990,0,0,N/A
2014,5,26,3,30,0,0,0,0,0,0,0,8,103.2,0,0.186,1.5,1.203,261.6,63.19,16,990,0,0,N/A
2014,5,26,4,0,0,0,0,0,0,0,0,8,98.48,0,0.186,1.5,1.207,261.5,64.07,16,990,0,0,N/A
2014,5,26,4,30,0,0,0,0,0,0,0,8,93.45,0,0.186,1.7,1.214,261.5,64.09,16,990,0,0,N/A
2014,5,26,5,0,13,78,15,13,78,15,0,8,88.17,0,0.186,1.9,1.221,264.3,66.99,16,990,0,0,N/A
2014,5,26,5,30,40,331,82,40,331,82,0,8,82.7,0,0.186,1.9,1.228,264.3,62.86,17,990,0,0,N/A
2014,5,26,6,0,60,503,173,60,503,173,0,9,77.06,0,0.186,2,1.235,267,57.99,19,990,8.3241,6.3729,N/A
2014,5,26,6,30,75,620,273,75,620,273,0,9,71.3,0,0.186,2,1.237,267,51.22,21,990,13.8116,10.6772,N/A
2014,5,26,7,0,86,704,378,86,704,378,0,8,65.44,0,0.186,2.1,1.239,288,40.97,23,990,20.0958,15.6362,N/A
2014,5,26,7,30,95,764,482,95,764,482,0,8,59.52,0,0.186,2.1,1.234,288,38.57,24,990,26.6473,20.8179,N/A
2014,5,26,8,0,101,812,584,101,812,584,0,7,53.57,0,0.186,2.2,1.229,292.8,32.45,26,990,33.2606,26.0528,N/A
2014,5,26,8,30,108,847,679,108,847,679,0,7,47.61,0,0.186,2.3,1.218,292.8,30.58,27,990,39.5536,31.0371,N/A
2014,5,26,9,0,111,877,766,111,877,766,0,7,41.7,0,0.186,2.5,1.207,293.9,28.2,28,990,45.3911,35.6616,N/A
2014,5,26,9,30,115,898,842,115,898,842,0,7,35.89,0,0.186,2.7,1.196,293.9,26.6,29,990,50.5448,39.7454,N/A
2014,5,26,10,0,99,945,916,99,945,916,0,6,30.29,0,0.186,3,1.185,296.9,23.28,31,990,55.5201,43.6849,N/A
2014,5,26,10,30,101,956,967,101,956,967,0,6,25.07,0,0.186,3.2,1.177,296.9,21.98,32,990,59.0213,46.4599,N/A
2014,5,26,11,0,102,964,1005,102,964,1005,0,6,20.54,0,0.186,3.5,1.169,300.6,20.1,33,990,61.6304,48.5275,N/A
2014,5,26,11,30,103,968,1028,103,968,1028,0,6,17.3,0,0.186,3.7,1.163,300.6,19,34,990,63.211,49.7801,N/A
2014,5,26,12,0,103,970,1035,103,970,1035,0,5,16.15,0,0.186,4,1.158,303.2,16.82,35,990,63.6944,50.1632,N/A
2014,5,26,12,30,102,969,1026,102,969,1026,0,5,17.51,0,0.186,4.1,1.158,303.2,16.82,35,990,63.078,49.6749,N/A
2014,5,26,13,0,98,969,1004,98,969,1004,0,4,20.9,0,0.186,4.3,1.158,304.6,14.77,36,990,61.5486,48.4621,N/A
2014,5,26,13,30,97,962,965,97,962,965,0,4,25.51,0,0.186,4.4,1.168,304.6,14.77,36,990,58.8686,46.3381,N/A
2014,5,26,14,0,95,950,912,95,950,912,0,3,30.78,0,0.186,4.6,1.178,304.2,14.2,36,990,55.2363,43.4595,N/A
2014,5,26,14,30,93,936,846,93,936,846,0,3,36.4,0,0.186,4.6,1.198,304.2,14.2,36,990,50.7338,39.8914,N/A
2014,5,26,15,0,90,915,768,90,915,768,0,3,42.22,0,0.186,4.8,1.218,303.5,14.19,36,990,45.4491,35.7039,N/A
2014,5,26,15,30,86,890,681,86,890,681,0,3,48.13,0,0.186,4.8,1.24,303.5,15,35,990,39.6014,31.0705,N/A
2014,5,26,16,0,82,856,584,82,856,584,0,4,54.09,0,0.186,4.9,1.263,303.6,16.32,34,990,33.1849,25.9886,N/A
2014,5,26,16,30,76,814,483,76,814,483,0,4,60.04,0,0.186,4.8,1.279,303.6,17.27,33,990,26.6221,20.7923,N/A
2014,5,26,17,0,70,755,378,70,755,378,0,4,65.95,0,0.186,4.8,1.296,303.8,18.01,33,990,20.0177,15.5685,N/A
2014,5,26,17,30,61,679,273,61,679,273,0,4,71.79,0,0.186,4.3,1.3,303.8,20.18,31,990,13.7491,10.6215,N/A
2014,5,26,18,0,50,563,171,50,563,171,0,6,77.54,0,0.186,3.9,1.305,302.6,25.39,29,990,8.2034,6.2749,N/A
2014,5,26,18,30,34,388,80,34,388,80,0,6,83.15,0,0.186,3.4,1.299,302.6,28.55,27,990,0,0,N/A
2014,5,26,19,0,11,99,13,11,99,13,0,6,88.6,0,0.186,2.9,1.294,299.7,33.12,25,990,0,0,N/A
2014,5,26,19,30,0,0,0,0,0,0,0,6,93.85,0,0.186,2.7,1.281,299.7,35.18,24,990,0,0,N/A
2014,5,26,20,0,0,0,0,0,0,0,0,6,98.84,0,0.186,2.6,1.269,296.9,36.4,23,990,0,0,N/A
2014,5,26,20,30,0,0,0,0,0,0,0,6,103.53,0,0.186,2.3,1.255,296.9,38.7,22,990,0,0,N/A
2014,5,26,21,0,0,0,0,0,0,0,0,6,107.84,0,0.186,2,1.242,295.6,40.11,21,990,0,0,N/A
2014,5,26,21,30,0,0,0,0,0,0,0,6,111.7,0,0.186,1.8,1.23,295.6,42.68,20,990,0,0,N/A
2014,5,26,22,0,0,0,0,0,0,0,0,5,115.02,0,0.186,1.7,1.22,295,41.35,20,990,0,0,N/A
2014,5,26,22,30,0,0,0,0,0,0,0,5,117.73,0,0.186,1.6,1.21,295,44.01,19,990,0,0,N/A
2014,5,26,23,0,0,0,0,0,0,0,0,5,119.72,0,0.186,1.5,1.2,287.3,43.42,19,990,0,0,N/A
2014,5,26,23,30,0,0,0,0,0,0,0,5,120.94,0,0.186,1.5,1.19,287.3,46.23,18,990,0,0,N/A
2014,5,27,0,0,0,0,0,0,0,0,0,5,121.32,0,0.186,1.5,1.18,278.4,46.36,18,990,0,0,N/A
2014,5,27,0,30,0,0,0,0,0,0,0,5,120.86,0,0.186,1.4,1.172,278.4,49.39,17,990,0,0,N/A
2014,5,27,1,0,0,0,0,0,0,0,0,5,119.56,0,0.186,1.4,1.164,275.2,49.92,17,990,0,0,N/A
2014,5,27,1,30,0,0,0,0,0,0,0,5,117.5,0,0.186,1.4,1.156,275.2,49.92,17,990,0,0,N/A
2014,5,27,2,0,0,0,0,0,0,0,0,5,114.73,0,0.186,1.4,1.149,272.1,50.52,17,990,0,0,N/A
2014,5,27,2,30,0,0,0,0,0,0,0,5,111.35,0,0.186,1.4,1.14,272.1,53.84,16,990,0,0,N/A
2014,5,27,3,0,0,0,0,0,0,0,0,5,107.44,0,0.186,1.4,1.131,268.6,54.65,16,990,0,0,N/A
2014,5,27,3,30,0,0,0,0,0,0,0,5,103.09,0,0.186,1.4,1.122,268.6,54.65,16,990,0,0,N/A
2014,5,27,4,0,0,0,0,0,0,0,0,6,98.37,0,0.186,1.4,1.113,265.9,55.62,16,990,0,0,N/A
2014,5,27,4,30,0,0,0,0,0,0,0,6,93.35,0,0.186,1.7,1.105,265.9,55.63,16,990,0,0,N/A
2014,5,27,5,0,13,151,18,13,151,18,0,7,88.08,0,0.186,2,1.097,266.3,59.25,16,990,0,0,N/A
2014,5,27,5,30,35,428,90,35,428,90,0,7,82.62,0,0.186,2.2,1.089,266.3,55.59,17,990,0,0,N/A
2014,5,27,6,0,49,596,184,49,596,184,0,7,76.99,0,0.186,2.4,1.081,272.4,50.86,19,990,8.8575,6.7821,N/A
2014,5,27,6,30,61,703,287,61,703,287,0,7,71.23,0,0.186,2.5,1.065,272.4,44.92,20,990,14.5293,11.2331,N/A
2014,5,27,7,0,69,778,393,69,778,393,0,5,65.38,0,0.186,2.6,1.05,282.6,33.35,22,990,20.9027,16.2649,N/A
2014,5,27,7,30,76,831,498,76,831,498,0,5,59.46,0,0.186,2.6,1.033,282.6,31.39,24,990,27.5413,21.5171,N/A
